orden_id,producto_id,cantidad,precio_unitario
00000000000000000000016b,2520,1,149.0
00000000000000000000016c,763,3,269.0
00000000000000000000016c,360,2,819.0
00000000000000000000016c,1897,3,1399.0
00000000000000000000016d,1094,3,1809.0
00000000000000000000016e,1071,2,680.0
00000000000000000000016e,1940,2,1279.0
00000000000000000000016f,2228,1,558.0
000000000000000000000170,866,1,349.0
000000000000000000000171,1701,2,449.9
000000000000000000000171,3703,1,1239.0
000000000000000000000171,2526,1,329.9
000000000000000000000171,3796,1,1199.0
000000000000000000000172,2686,1,349.0
000000000000000000000173,2449,2,289.1
000000000000000000000174,4507,1,42.9
000000000000000000000174,2047,2,899.0
000000000000000000000175,1821,2,1599.0
000000000000000000000175,1071,2,680.0
000000000000000000000175,1624,3,1689.0
000000000000000000000176,615,3,45.5
000000000000000000000176,179,2,3999.0
000000000000000000000176,529,1,113.9
000000000000000000000176,1620,1,2880.0
000000000000000000000177,415,3,6499.0
000000000000000000000177,1377,2,3639.0
000000000000000000000177,4702,2,31.92
000000000000000000000177,3549,1,69.0
000000000000000000000178,3654,1,1399.0
000000000000000000000179,4512,1,42.9
000000000000000000000179,3925,1,2499.0
00000000000000000000017a,4454,1,23.9
00000000000000000000017b,2819,2,599.0
00000000000000000000017b,4634,2,199.9
00000000000000000000017b,4116,2,28.9
00000000000000000000017c,3865,3,1799.0
00000000000000000000017d,5382,1,450.0
00000000000000000000017e,1798,2,1399.0
00000000000000000000017e,4717,1,129.0
00000000000000000000017e,3182,1,3499.0
00000000000000000000017f,232,1,949.0
00000000000000000000017f,2881,3,54.99
00000000000000000000017f,4651,1,47.94
00000000000000000000017f,4618,2,124.9
000000000000000000000180,1793,1,1345.0
000000000000000000000181,2792,1,195.0
000000000000000000000181,1454,1,69.9
000000000000000000000181,2651,1,549.0
000000000000000000000182,595,2,19.9
000000000000000000000182,3061,3,1390.0
000000000000000000000182,5425,1,45.0
000000000000000000000183,3992,1,1017.0
000000000000000000000183,5319,3,179.0
000000000000000000000183,2600,3,199.0
000000000000000000000184,1437,2,359.0
000000000000000000000184,3100,3,3999.0
000000000000000000000185,4649,1,299.0
000000000000000000000186,853,1,649.0
000000000000000000000186,4065,2,24.9
000000000000000000000187,727,3,49.89
000000000000000000000187,5489,3,55.0
000000000000000000000188,2872,1,59.9
000000000000000000000188,2103,3,579.9
000000000000000000000189,4040,3,102.9
000000000000000000000189,3103,2,570.0
000000000000000000000189,2878,1,378.9
00000000000000000000018a,604,1,239.0
00000000000000000000018b,3076,1,3999.0
00000000000000000000018c,5027,2,41.93
00000000000000000000018d,1287,2,109.9
00000000000000000000018d,439,1,3099.0
00000000000000000000018d,830,1,919.0
00000000000000000000018e,2307,2,149.0
00000000000000000000018f,2956,1,2699.0
000000000000000000000190,795,1,169.9
000000000000000000000190,211,1,2499.0
000000000000000000000191,3257,2,1129.9
000000000000000000000192,3040,2,1440.0
000000000000000000000193,2201,3,329.0
000000000000000000000194,4436,3,23.9
000000000000000000000194,3392,1,800.0
000000000000000000000195,5629,2,259.0
000000000000000000000195,3890,2,142.0
000000000000000000000195,4692,1,96.9
000000000000000000000195,1931,2,1099.0
000000000000000000000196,5551,1,69.0
000000000000000000000196,5082,2,44.95
000000000000000000000196,1208,1,919.0
000000000000000000000197,3469,1,1390.0
000000000000000000000198,2113,1,695.0
000000000000000000000198,2620,2,329.0
000000000000000000000198,549,3,79.5
000000000000000000000199,102,2,486.0
000000000000000000000199,5105,1,337.9
000000000000000000000199,4814,2,149.9
000000000000000000000199,4281,1,19.9
00000000000000000000019a,4610,2,299.9
00000000000000000000019a,828,2,799.0
00000000000000000000019a,2344,2,299.0
00000000000000000000019a,4388,2,349.0
00000000000000000000019b,1179,3,639.0
00000000000000000000019c,404,2,1999.0
00000000000000000000019c,3893,2,39.99
00000000000000000000019d,5611,1,299.0
00000000000000000000019d,805,2,79.0
00000000000000000000019d,1868,3,1149.0
00000000000000000000019e,732,2,189.0
00000000000000000000019e,1540,1,479.0
00000000000000000000019f,461,1,479.0
00000000000000000000019f,4222,2,79.0
00000000000000000000019f,1303,3,99.9
0000000000000000000001a0,1580,1,209.0
0000000000000000000001a1,2245,3,399.0
0000000000000000000001a1,3018,2,2869.0
0000000000000000000001a1,3803,3,109.0
0000000000000000000001a2,1455,3,119.9
0000000000000000000001a2,3888,3,142.0
0000000000000000000001a3,3167,1,1494.9
0000000000000000000001a4,5552,2,103.9
0000000000000000000001a4,1694,3,1860.0
0000000000000000000001a5,1084,1,288.5
0000000000000000000001a5,5304,3,69.9
0000000000000000000001a6,5266,2,73.9
0000000000000000000001a6,2256,2,8.0
0000000000000000000001a6,3472,2,59.0
0000000000000000000001a7,61,3,399.0
0000000000000000000001a7,4191,2,50.9
0000000000000000000001a8,2755,3,60.0
0000000000000000000001a8,2265,2,399.0
0000000000000000000001a9,4238,1,63.9
0000000000000000000001aa,2619,1,349.0
0000000000000000000001aa,5577,3,370.0
0000000000000000000001ab,290,3,8399.0
0000000000000000000001ab,4777,3,104.93
0000000000000000000001ac,3898,2,329.0
0000000000000000000001ac,5504,3,69.9
0000000000000000000001ad,800,2,99.0
0000000000000000000001ae,2750,2,2399.9
0000000000000000000001ae,5362,1,3834.68
0000000000000000000001ae,732,3,189.0
0000000000000000000001ae,1821,2,1599.0
0000000000000000000001af,965,2,999.0
0000000000000000000001b0,1594,1,169.0
0000000000000000000001b0,4100,3,137.5
0000000000000000000001b1,1641,2,400.0
0000000000000000000001b2,1478,1,120.9
0000000000000000000001b3,2241,1,799.0
0000000000000000000001b4,722,2,179.0
0000000000000000000001b4,1061,3,663.9
0000000000000000000001b4,5034,2,34.93
0000000000000000000001b5,3057,2,1999.9
0000000000000000000001b5,116,3,539.0
0000000000000000000001b6,2821,2,1599.0
0000000000000000000001b7,375,2,469.0
0000000000000000000001b8,5627,1,289.0
0000000000000000000001b9,3305,1,374.9
0000000000000000000001ba,1385,2,1469.0
0000000000000000000001ba,1009,3,1195.0
0000000000000000000001bb,5105,1,337.9
0000000000000000000001bb,399,3,1948.0
0000000000000000000001bb,4866,1,49.9
0000000000000000000001bc,1013,2,1199.0
0000000000000000000001bc,4484,2,59.9
0000000000000000000001bd,5421,1,55.0
0000000000000000000001be,860,3,580.0
0000000000000000000001be,4191,3,50.9
0000000000000000000001bf,2155,1,220.0
0000000000000000000001bf,4286,2,19.9
0000000000000000000001c0,5638,1,650.0
0000000000000000000001c0,3938,1,140.9
0000000000000000000001c0,2709,3,589.0
0000000000000000000001c0,1922,1,949.0
0000000000000000000001c1,4192,3,64.9
0000000000000000000001c1,615,1,45.5
0000000000000000000001c1,830,2,919.0
0000000000000000000001c1,2097,2,199.0
0000000000000000000001c2,2951,2,1099.0
0000000000000000000001c2,5545,3,57.0
0000000000000000000001c2,2562,1,154.9
0000000000000000000001c3,1397,2,249.0
0000000000000000000001c3,2693,2,979.0
0000000000000000000001c4,1499,2,89.0
0000000000000000000001c4,933,2,399.0
0000000000000000000001c4,3284,2,879.9
0000000000000000000001c5,1367,1,89.0
0000000000000000000001c5,927,3,439.0
0000000000000000000001c6,4840,3,119.92
0000000000000000000001c6,3955,3,165.0
0000000000000000000001c7,1071,1,680.0
0000000000000000000001c7,3958,2,165.0
0000000000000000000001c7,3999,2,240.0
0000000000000000000001c8,4724,3,119.0
0000000000000000000001c8,4629,2,329.0
0000000000000000000001c8,1835,3,3499.9
0000000000000000000001c9,5438,3,29.9
0000000000000000000001c9,5541,2,139.0
0000000000000000000001ca,1286,3,79.9
0000000000000000000001cb,2627,2,329.0
0000000000000000000001cb,1974,1,39.9
0000000000000000000001cb,2711,3,639.0
0000000000000000000001cc,3639,3,639.0
0000000000000000000001cd,5353,2,95.9
0000000000000000000001cd,146,1,2699.0
0000000000000000000001cd,841,3,636.0
0000000000000000000001cd,3305,3,374.9
0000000000000000000001ce,4607,3,49.0
0000000000000000000001ce,1695,2,1699.0
0000000000000000000001ce,5363,2,98.0
0000000000000000000001cf,5078,3,54.9
0000000000000000000001d0,5398,1,90.0
0000000000000000000001d1,3063,1,3999.0
0000000000000000000001d1,871,1,1043.9
0000000000000000000001d2,5005,1,34.3
0000000000000000000001d3,1562,2,2369.0
0000000000000000000001d3,2769,1,35.0
0000000000000000000001d3,883,3,2099.0
0000000000000000000001d4,4828,1,108.9
0000000000000000000001d4,4131,2,69.9
0000000000000000000001d5,3957,3,165.0
0000000000000000000001d5,4165,3,69.0
0000000000000000000001d5,1452,1,69.9
0000000000000000000001d6,2637,2,64.9
0000000000000000000001d6,4130,2,79.0
0000000000000000000001d7,2809,2,109.0
0000000000000000000001d8,4488,2,58.9
0000000000000000000001d9,2381,3,179.0
0000000000000000000001da,5688,2,190.0
0000000000000000000001da,5218,3,109.0
0000000000000000000001db,3420,2,70.0
0000000000000000000001db,5524,1,168.0
0000000000000000000001db,4374,3,359.0
0000000000000000000001db,2343,1,88.0
0000000000000000000001dc,1319,2,200.0
0000000000000000000001dd,4434,1,36.0
0000000000000000000001de,5302,1,369.0
0000000000000000000001de,4598,3,130.0
0000000000000000000001de,3186,3,299.9
0000000000000000000001df,5613,3,259.0
0000000000000000000001df,2562,1,154.9
0000000000000000000001e0,5192,3,102.9
0000000000000000000001e0,5306,3,149.9
0000000000000000000001e0,3013,3,4732.0
0000000000000000000001e1,5593,1,219.9
0000000000000000000001e1,611,1,20.0
0000000000000000000001e2,1066,3,1139.0
0000000000000000000001e2,1319,2,200.0
0000000000000000000001e3,2643,3,89.9
0000000000000000000001e4,4692,2,96.9
0000000000000000000001e4,4507,1,42.9
0000000000000000000001e5,4139,2,79.0
0000000000000000000001e5,1306,3,99.9
0000000000000000000001e6,2713,2,489.0
0000000000000000000001e6,2956,1,2699.0
0000000000000000000001e7,5320,3,711.85
0000000000000000000001e7,73,2,459.0
0000000000000000000001e7,940,2,560.0
0000000000000000000001e8,5592,2,580.0
0000000000000000000001e8,2630,2,110.9
0000000000000000000001e8,3125,3,2399.0
0000000000000000000001e8,929,3,459.0
0000000000000000000001e9,4168,2,75.0
0000000000000000000001e9,3651,1,1049.0
0000000000000000000001ea,1372,3,77.9
0000000000000000000001ea,4408,1,59.9
0000000000000000000001ea,4369,1,70.0
0000000000000000000001ea,61,3,399.0
0000000000000000000001eb,3566,3,119.0
0000000000000000000001ec,2718,1,79.9
0000000000000000000001ec,311,1,7999.0
0000000000000000000001ed,2119,2,128.0
0000000000000000000001ed,3340,3,399.9
0000000000000000000001ed,3179,2,3449.0
0000000000000000000001ee,5066,1,118.9
0000000000000000000001ef,4120,1,69.95
0000000000000000000001f0,3586,3,119.0
0000000000000000000001f0,3125,1,2399.0
0000000000000000000001f0,3237,2,419.9
0000000000000000000001f1,5195,1,102.9
0000000000000000000001f2,92,1,469.0
0000000000000000000001f2,4535,1,219.0
0000000000000000000001f2,4548,1,91.8
0000000000000000000001f2,1159,3,550.0
0000000000000000000001f3,2817,1,17.0
0000000000000000000001f4,5054,2,55.93
0000000000000000000001f5,4497,3,39.9
0000000000000000000001f5,3779,1,1299.0
0000000000000000000001f5,5282,2,418.53
0000000000000000000001f6,2711,1,639.0
0000000000000000000001f6,2926,3,2361.0
0000000000000000000001f7,3692,2,399.0
0000000000000000000001f8,2592,1,299.0
0000000000000000000001f8,3509,1,159.0
0000000000000000000001f9,2945,1,2799.0
0000000000000000000001fa,2503,2,243.9
0000000000000000000001fb,1147,2,919.0
0000000000000000000001fb,4413,3,25.9
0000000000000000000001fb,1610,3,1299.0
0000000000000000000001fc,4767,2,119.9
0000000000000000000001fc,4743,3,168.0
0000000000000000000001fd,1218,2,310.0
0000000000000000000001fd,2997,1,4449.0
0000000000000000000001fe,4182,2,79.0
0000000000000000000001fe,742,2,209.9
0000000000000000000001ff,1150,1,4350.0
0000000000000000000001ff,3656,3,1799.0
0000000000000000000001ff,1305,3,99.9
000000000000000000000200,332,1,898.0
000000000000000000000200,1793,2,1345.0
000000000000000000000200,3995,2,139.9
000000000000000000000200,1899,1,1399.0
000000000000000000000201,3725,1,789.0
000000000000000000000202,2241,3,799.0
000000000000000000000202,2158,3,379.0
000000000000000000000203,638,2,20.0
000000000000000000000203,4233,2,199.0
000000000000000000000204,3950,1,100.0
000000000000000000000204,4950,3,89.0
000000000000000000000205,1733,1,1399.0
000000000000000000000205,1231,1,699.0
000000000000000000000206,2706,2,399.0
000000000000000000000206,929,3,459.0
000000000000000000000207,354,1,3499.0
000000000000000000000208,1204,2,839.0
000000000000000000000208,459,1,479.0
000000000000000000000208,1363,3,255.9
000000000000000000000209,5422,1,40.0
000000000000000000000209,2323,2,267.1
000000000000000000000209,703,3,99.99
00000000000000000000020a,4774,3,77.94
00000000000000000000020a,1490,3,489.0
00000000000000000000020b,564,2,131.9
00000000000000000000020b,1883,2,1199.0
00000000000000000000020c,1226,1,499.0
00000000000000000000020c,4961,1,89.0
00000000000000000000020d,963,2,1199.0
00000000000000000000020d,764,3,139.0
00000000000000000000020e,3035,3,1599.99
00000000000000000000020e,356,3,439.0
00000000000000000000020f,4720,1,209.0
000000000000000000000210,4455,2,23.9
000000000000000000000211,966,1,1090.0
000000000000000000000211,4258,2,216.0
000000000000000000000212,3491,3,129.0
000000000000000000000213,2258,3,699.0
000000000000000000000214,3033,3,1599.99
000000000000000000000214,4581,2,39.9
000000000000000000000215,5401,2,12.99
000000000000000000000215,976,3,1370.0
000000000000000000000215,1883,1,1199.0
000000000000000000000216,5608,1,79.9
000000000000000000000216,427,2,469.0
000000000000000000000217,4918,1,151.92
000000000000000000000217,3567,1,131.9
000000000000000000000218,3283,2,279.9
000000000000000000000218,5030,3,55.93
000000000000000000000218,5376,3,48.9
000000000000000000000218,4269,1,49.9
000000000000000000000219,5382,3,450.0
00000000000000000000021a,5040,3,41.93
00000000000000000000021a,1389,1,42.0
00000000000000000000021b,3273,2,749.0
00000000000000000000021b,2893,3,659.0
00000000000000000000021b,5486,1,50.0
00000000000000000000021b,3238,3,699.0
00000000000000000000021c,4581,3,39.9
00000000000000000000021d,3726,2,699.0
00000000000000000000021d,3310,1,214.9
00000000000000000000021d,4710,2,134.0
00000000000000000000021d,39,3,599.0
00000000000000000000021e,2112,2,909.0
00000000000000000000021e,4407,3,112.9
00000000000000000000021e,4710,2,134.0
00000000000000000000021f,3759,1,690.0
00000000000000000000021f,5584,2,229.0
00000000000000000000021f,3775,1,115.0
00000000000000000000021f,4808,2,65.9
000000000000000000000220,3379,3,520.0
000000000000000000000220,2893,1,659.0
000000000000000000000220,4232,3,229.0
000000000000000000000221,1463,2,189.99
000000000000000000000222,5597,1,650.0
000000000000000000000222,1558,3,2099.0
000000000000000000000222,4088,1,274.0
000000000000000000000222,1636,2,489.9
000000000000000000000223,874,1,2899.0
000000000000000000000224,4436,2,23.9
000000000000000000000224,347,3,639.0
000000000000000000000224,3951,2,200.0
000000000000000000000225,4188,2,89.0
000000000000000000000225,2296,1,499.0
000000000000000000000226,4430,3,70.0
000000000000000000000226,267,2,1469.0
000000000000000000000227,3769,3,148.99
000000000000000000000227,2586,1,99.9
000000000000000000000228,2128,1,1409.0
000000000000000000000229,4086,2,5548.0
00000000000000000000022a,1474,3,65.9
00000000000000000000022b,1932,2,799.0
00000000000000000000022b,4550,1,19.96
00000000000000000000022b,3541,1,69.0
00000000000000000000022c,4093,1,249.0
00000000000000000000022d,2458,3,279.0
00000000000000000000022d,2056,1,1859.0
00000000000000000000022d,4606,2,55.0
00000000000000000000022e,5160,2,99.0
00000000000000000000022e,789,3,629.0
00000000000000000000022f,3374,1,500.0
000000000000000000000230,5318,1,149.0
000000000000000000000230,4411,2,25.9
000000000000000000000231,3122,2,2399.0
000000000000000000000231,5028,3,34.93
000000000000000000000231,2348,1,119.0
000000000000000000000232,4683,1,78.9
000000000000000000000232,3316,1,789.0
000000000000000000000233,4960,2,89.0
000000000000000000000233,5281,2,1000.93
000000000000000000000233,3240,2,979.0
000000000000000000000234,190,1,1699.0
000000000000000000000235,3253,1,979.0
